participant_id,trial_id,stimulus_id,audio_path,condition,excerpt_type,intended_affect,sample_index,elapsed_time_ms,elapsed_time_sec,dimension,rating_value,sample_source,browser_local_time
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,33,4000,4.0,arousal,-0.235,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,34,4250,4.25,valence,-0.439,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,35,4250,4.25,arousal,-0.226,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,36,4500,4.5,valence,-0.435,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,37,4500,4.5,arousal,-0.216,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,38,4750,4.75,valence,-0.431,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,39,4750,4.75,arousal,-0.207,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,40,5000,5.0,valence,-0.427,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,41,5000,5.0,arousal,-0.197,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,42,5250,5.25,valence,-0.423,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,43,5250,5.25,arousal,-0.188,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,44,5500,5.5,valence,-0.418,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,45,5500,5.5,arousal,-0.179,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,46,5750,5.75,valence,-0.414,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,47,5750,5.75,arousal,-0.169,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,48,6000,6.0,valence,-0.41,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,49,6000,6.0,arousal,-0.16,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,50,6250,6.25,valence,-0.406,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,51,6250,6.25,arousal,-0.151,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,52,6500,6.5,valence,-0.402,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,53,6500,6.5,arousal,-0.141,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,54,6750,6.75,valence,-0.398,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,55,6750,6.75,arousal,-0.132,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,56,7000,7.0,valence,-0.393,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,57,7000,7.0,arousal,-0.122,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,58,7250,7.25,valence,-0.389,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,59,7250,7.25,arousal,-0.113,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,60,7500,7.5,valence,-0.385,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,61,7500,7.5,arousal,-0.104,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,62,7750,7.75,valence,-0.381,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,63,7750,7.75,arousal,-0.094,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,64,8000,8.0,valence,-0.377,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,65,8000,8.0,arousal,-0.085,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,66,8250,8.25,valence,-0.372,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,67,8250,8.25,arousal,-0.076,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,68,8500,8.5,valence,-0.368,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,69,8500,8.5,arousal,-0.066,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,70,8750,8.75,valence,-0.364,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,71,8750,8.75,arousal,-0.057,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,72,9000,9.0,valence,-0.36,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,73,9000,9.0,arousal,-0.048,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,74,9250,9.25,valence,-0.356,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,75,9250,9.25,arousal,-0.038,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,76,9500,9.5,valence,-0.352,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,77,9500,9.5,arousal,-0.029,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,78,9750,9.75,valence,-0.348,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,79,9750,9.75,arousal,-0.019,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,80,10000,10.0,valence,-0.343,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,81,10000,10.0,arousal,-0.01,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,82,10250,10.25,valence,-0.339,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,83,10250,10.25,arousal,-0.001,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,84,10500,10.5,valence,-0.335,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,85,10500,10.5,arousal,0.009,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,86,10750,10.75,valence,-0.331,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,87,10750,10.75,arousal,0.018,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,88,11000,11.0,valence,-0.327,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,89,11000,11.0,arousal,0.027,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,90,11250,11.25,valence,-0.323,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,91,11250,11.25,arousal,0.037,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,92,11500,11.5,valence,-0.318,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,93,11500,11.5,arousal,0.046,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,94,11750,11.75,valence,-0.314,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,95,11750,11.75,arousal,0.056,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,96,12000,12.0,valence,-0.31,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,97,12000,12.0,arousal,0.065,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,0,0,0.0,valence,0.29,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,1,0,0.0,arousal,-0.085,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,2,250,0.25,valence,0.294,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,3,250,0.25,arousal,-0.076,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,4,500,0.5,valence,0.298,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,5,500,0.5,arousal,-0.066,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,6,750,0.75,valence,0.302,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,7,750,0.75,arousal,-0.057,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,8,1000,1.0,valence,0.307,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,9,1000,1.0,arousal,-0.047,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,10,1250,1.25,valence,0.311,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,11,1250,1.25,arousal,-0.038,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,12,1500,1.5,valence,0.315,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,13,1500,1.5,arousal,-0.029,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,14,1750,1.75,valence,0.319,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,15,1750,1.75,arousal,-0.019,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,16,2000,2.0,valence,0.323,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,17,2000,2.0,arousal,-0.01,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,18,2250,2.25,valence,0.327,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,19,2250,2.25,arousal,-0.001,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,20,2500,2.5,valence,0.332,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,21,2500,2.5,arousal,0.009,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,22,2750,2.75,valence,0.336,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,23,2750,2.75,arousal,0.018,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,24,3000,3.0,valence,0.34,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,25,3000,3.0,arousal,0.028,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,26,3250,3.25,valence,0.344,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,27,3250,3.25,arousal,0.037,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,28,3500,3.5,valence,0.348,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,29,3500,3.5,arousal,0.046,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,30,3750,3.75,valence,0.352,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,31,3750,3.75,arousal,0.056,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,32,4000,4.0,valence,0.357,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,33,4000,4.0,arousal,0.065,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,34,4250,4.25,valence,0.361,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,35,4250,4.25,arousal,0.074,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,36,4500,4.5,valence,0.365,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,37,4500,4.5,arousal,0.084,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,38,4750,4.75,valence,0.369,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,39,4750,4.75,arousal,0.093,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,40,5000,5.0,valence,0.373,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,41,5000,5.0,arousal,0.103,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,42,5250,5.25,valence,0.377,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,43,5250,5.25,arousal,0.112,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,44,5500,5.5,valence,0.382,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,45,5500,5.5,arousal,0.121,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,46,5750,5.75,valence,0.386,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,47,5750,5.75,arousal,0.131,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,48,6000,6.0,valence,0.39,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,49,6000,6.0,arousal,0.14,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,50,6250,6.25,valence,0.394,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,51,6250,6.25,arousal,0.149,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,52,6500,6.5,valence,0.398,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,53,6500,6.5,arousal,0.159,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,54,6750,6.75,valence,0.402,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,55,6750,6.75,arousal,0.168,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,56,7000,7.0,valence,0.407,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,57,7000,7.0,arousal,0.178,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,58,7250,7.25,valence,0.411,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,59,7250,7.25,arousal,0.187,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,60,7500,7.5,valence,0.415,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,61,7500,7.5,arousal,0.196,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,62,7750,7.75,valence,0.419,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,63,7750,7.75,arousal,0.206,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,64,8000,8.0,valence,0.423,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,65,8000,8.0,arousal,0.215,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,66,8250,8.25,valence,0.427,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,67,8250,8.25,arousal,0.224,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,68,8500,8.5,valence,0.432,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,69,8500,8.5,arousal,0.234,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,70,8750,8.75,valence,0.436,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,71,8750,8.75,arousal,0.243,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,72,9000,9.0,valence,0.44,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,73,9000,9.0,arousal,0.253,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,74,9250,9.25,valence,0.444,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,75,9250,9.25,arousal,0.262,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,76,9500,9.5,valence,0.448,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,77,9500,9.5,arousal,0.271,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,78,9750,9.75,valence,0.452,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,79,9750,9.75,arousal,0.281,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,80,10000,10.0,valence,0.457,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,81,10000,10.0,arousal,0.29,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,82,10250,10.25,valence,0.461,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,83,10250,10.25,arousal,0.299,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,84,10500,10.5,valence,0.465,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,85,10500,10.5,arousal,0.309,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,86,10750,10.75,valence,0.469,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,87,10750,10.75,arousal,0.318,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,88,11000,11.0,valence,0.473,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,89,11000,11.0,arousal,0.327,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,90,11250,11.25,valence,0.477,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,91,11250,11.25,arousal,0.337,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,92,11500,11.5,valence,0.482,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,93,11500,11.5,arousal,0.346,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,94,11750,11.75,valence,0.486,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,95,11750,11.75,arousal,0.356,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,96,12000,12.0,valence,0.49,simulated_psynet_bot_interval,
3,9,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,97,12000,12.0,arousal,0.365,simulated_psynet_bot_interval,
